Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Margen
2022-06-07,Smartphone,Electronics,West,7,"$4,438",$770.30,17.36%
2022-06-07,Camera,Electronics,North,5,"$4,045",$203.35,5.03%
2022-06-06,Smartphone,Electronics,East,9,"$3,951",$908.13,22.98%
2022-06-06,Monitor,Accessories,East,8,"$2,384",$444.98,18.67%
2022-06-06,Keyboard,Accessories,South,8,"$1,952",$444.15,22.75%
2022-06-06,Mouse,Accessories,East,8,$416,$67.81,16.30%
2022-06-05,Smartphone,Electronics,South,9,"$6,417","$1,100.52",17.15%
2022-06-05,Tablet,Electronics,East,9,"$5,031","$1,149.48",22.85%
2022-06-05,Laptop,Electronics,West,3,"$3,561",$206.87,5.81%
2022-06-05,Smartwatch,Electronics,South,4,"$3,236",$655.18,20.25%
2022-06-04,Monitor,Accessories,North,8,"$7,728","$1,748.26",22.62%
2022-06-04,Camera,Electronics,East,5,"$4,235",$747.96,17.66%
2022-06-04,Tablet,Electronics,East,6,"$3,432",$452.40,13.18%
2022-06-04,Smartwatch,Electronics,East,9,"$1,998",$343.58,17.20%
2022-06-04,Keyboard,Accessories,North,3,$942,$84.80,9.00%
2022-06-03,Mouse,Accessories,West,6,"$5,460",$845.75,15.49%
2022-06-02,Smartwatch,Electronics,East,7,"$4,396",$962.61,21.90%
2022-06-02,Tablet,Electronics,West,7,$847,$154.05,18.19%
2022-06-01,Mouse,Accessories,West,8,"$6,080","$1,171.93",19.28%
2022-06-01,Headphones,Accessories,North,2,"$1,022",$76.04,7.44%
2022-05-31,Monitor,Accessories,South,6,"$7,020",$726.72,10.35%
2022-05-31,Monitor,Accessories,East,3,"$2,139",$503.08,23.52%
2022-05-31,Printer,Office,North,2,$112,$23.33,20.83%
2022-05-30,Keyboard,Accessories,East,8,"$8,240","$2,006.72",24.35%
2022-05-30,Monitor,Accessories,South,3,"$1,872",$553.10,29.55%
2022-05-30,Headphones,Accessories,North,1,$465,$26.50,5.70%
2022-05-29,Monitor,Accessories,North,9,"$6,471","$1,844.59",28.51%
2022-05-29,Tablet,Electronics,East,9,"$4,041",$963.58,23.85%
2022-05-29,Headphones,Accessories,East,4,"$3,912",$454.89,11.63%
2022-05-29,Smartphone,Electronics,West,5,"$2,385",$258.60,10.84%
2022-05-29,Smartphone,Electronics,North,3,"$1,674",$106.24,6.35%
2022-05-29,Smartwatch,Electronics,West,7,"$1,673",$458.32,27.40%
2022-05-28,Laptop,Electronics,West,8,"$5,272","$1,188.16",22.54%
2022-05-28,Smartwatch,Electronics,West,8,"$4,288",$597.09,13.92%
2022-05-28,Printer,Office,East,1,"$1,118",$319.28,28.56%
2022-05-28,Keyboard,Accessories,South,1,$713,$62.78,8.81%
2022-05-26,Camera,Electronics,South,8,"$8,720","$1,984.11",22.75%
2022-05-25,Monitor,Accessories,East,4,"$2,604",$411.38,15.80%
2022-05-25,Printer,Office,South,4,"$1,612",$240.42,14.91%
2022-05-24,Laptop,Electronics,North,9,"$8,460","$1,201.94",14.21%
2022-05-24,Monitor,Accessories,East,9,"$4,968",$991.82,19.96%
2022-05-24,Laptop,Electronics,South,7,"$4,641","$1,341.98",28.92%
2022-05-24,Printer,Office,North,4,"$3,600",$623.72,17.33%
2022-05-24,Keyboard,Accessories,West,2,$486,$64.43,13.26%
2022-05-23,Headphones,Accessories,East,4,"$1,964",$349.91,17.82%
2022-05-23,Printer,Office,North,1,$985,$105.09,10.67%
2022-05-23,Camera,Electronics,North,3,$924,$183.18,19.82%
2022-05-22,Smartphone,Electronics,North,6,"$4,596","$1,162.75",25.30%
2022-05-22,Printer,Office,West,2,"$1,874",$271.50,14.49%
2022-05-22,Printer,Office,South,1,"$1,148",$89.04,7.76%
2022-05-21,Monitor,Accessories,North,2,"$1,214",$163.80,13.49%
2022-05-21,Camera,Electronics,West,5,$250,$16.81,6.72%
2022-05-20,Keyboard,Accessories,South,8,"$2,128",$294.45,13.84%
2022-05-20,Keyboard,Accessories,North,2,"$1,608",$170.29,10.59%
2022-05-20,Keyboard,Accessories,East,2,"$1,270",$84.29,6.64%
2022-05-19,Headphones,Accessories,West,5,"$4,025",$407.72,10.13%
2022-05-19,Smartwatch,Electronics,South,4,"$2,128",$614.05,28.86%
2022-05-19,Laptop,Electronics,East,2,$646,$110.13,17.05%
2022-05-18,Printer,Office,West,6,"$2,604",$305.73,11.74%
2022-05-18,Headphones,Accessories,North,3,"$2,256",$282.52,12.52%
2022-05-18,Tablet,Electronics,West,2,"$1,768",$375.86,21.26%
2022-05-18,Smartwatch,Electronics,East,3,"$1,692",$348.81,20.62%
2022-05-18,Mouse,Accessories,West,4,"$1,208",$351.47,29.10%
2022-05-17,Camera,Electronics,East,9,"$5,634",$464.71,8.25%
2022-05-17,Smartwatch,Electronics,East,7,"$2,688",$603.07,22.44%
2022-05-17,Smartwatch,Electronics,South,3,"$2,187",$491.13,22.46%
2022-05-16,Keyboard,Accessories,West,5,"$5,755","$1,441.84",25.05%
2022-05-16,Monitor,Accessories,North,8,"$3,032",$278.85,9.20%
2022-05-16,Monitor,Accessories,South,2,"$2,314",$305.42,13.20%
2022-05-16,Camera,Electronics,West,2,"$1,492",$276.56,18.54%
2022-05-15,Mouse,Accessories,North,7,"$7,469",$589.81,7.90%
2022-05-15,Mouse,Accessories,North,8,"$2,760",$156.53,5.67%
2022-05-15,Smartwatch,Electronics,South,2,$390,$115.48,29.61%
2022-05-15,Smartwatch,Electronics,South,1,$263,$69.39,26.38%
2022-05-14,Keyboard,Accessories,East,4,"$2,284",$576.59,25.24%
2022-05-14,Printer,Office,West,3,"$1,563",$221.62,14.18%
2022-05-14,Headphones,Accessories,West,3,"$1,083",$257.44,23.77%
2022-05-14,Laptop,Electronics,East,9,$963,$49.71,5.16%
2022-05-14,Camera,Electronics,South,1,$873,$158.97,18.21%
2022-05-13,Monitor,Accessories,East,7,"$7,791",$907.96,11.65%
2022-05-13,Monitor,Accessories,North,7,"$7,588","$1,625.55",21.42%
2022-05-13,Monitor,Accessories,West,8,"$6,160",$684.71,11.12%
2022-05-13,Printer,Office,East,7,"$5,635","$1,665.01",29.55%
2022-05-13,Mouse,Accessories,South,5,"$5,070",$986.39,19.46%
2022-05-13,Headphones,Accessories,East,3,"$1,992",$252.21,12.66%
2022-05-13,Camera,Electronics,North,2,$520,$61.33,11.79%
2022-05-13,Smartwatch,Electronics,East,1,$483,$98.15,20.32%
2022-05-12,Camera,Electronics,South,5,"$4,540",$939.71,20.70%
2022-05-12,Mouse,Accessories,East,3,"$1,662",$375.04,22.57%
2022-05-12,Smartphone,Electronics,North,1,"$1,184",$218.27,18.43%
2022-05-11,Camera,Electronics,East,9,"$8,586",$700.37,8.16%
2022-05-11,Printer,Office,West,9,"$7,506",$827.17,11.02%
2022-05-11,Tablet,Electronics,South,5,"$5,865",$502.73,8.57%
2022-05-11,Tablet,Electronics,North,3,"$2,007",$160.84,8.01%
2022-05-11,Camera,Electronics,South,8,$728,$120.06,16.49%
2022-05-10,Monitor,Accessories,East,8,"$2,240",$313.17,13.98%
2022-05-10,Tablet,Electronics,West,2,"$1,166",$170.11,14.59%
2022-05-10,Tablet,Electronics,East,5,$480,$73.07,15.22%
2022-05-09,Printer,Office,West,9,"$10,656",$961.30,9.02%
2022-05-09,Smartphone,Electronics,East,7,"$7,567","$2,213.18",29.25%
2022-05-09,Printer,Office,East,5,"$4,880","$1,084.69",22.23%
2022-05-09,Camera,Electronics,West,6,"$4,296","$1,240.31",28.87%
2022-05-09,Smartphone,Electronics,West,2,"$1,232",$155.52,12.62%
2022-05-09,Camera,Electronics,South,1,"$1,193",$153.72,12.89%
2022-05-09,Monitor,Accessories,North,3,$726,$94.38,13.00%
2022-05-08,Printer,Office,North,8,"$5,616",$723.42,12.88%
2022-05-08,Laptop,Electronics,East,4,"$2,896",$522.82,18.05%
2022-05-08,Smartwatch,Electronics,North,2,"$1,708",$93.25,5.46%
2022-05-08,Mouse,Accessories,South,1,"$1,162",$220.93,19.01%
2022-05-07,Tablet,Electronics,North,6,"$4,332",$348.61,8.05%
2022-05-07,Keyboard,Accessories,West,6,"$3,150",$498.63,15.83%
2022-05-07,Headphones,Accessories,West,3,$312,$74.80,23.97%
2022-05-06,Keyboard,Accessories,South,5,"$1,455",$423.81,29.13%
2022-05-06,Smartphone,Electronics,East,6,$612,$83.75,13.68%
2022-05-06,Headphones,Accessories,South,1,$134,$33.12,24.72%
2022-05-05,Laptop,Electronics,East,9,"$8,010",$763.32,9.53%
2022-05-05,Camera,Electronics,South,6,"$2,982",$445.01,14.92%
2022-05-03,Keyboard,Accessories,North,7,"$3,962",$491.90,12.42%
2022-05-03,Printer,Office,South,5,"$3,340",$845.53,25.32%
2022-05-03,Monitor,Accessories,West,2,"$1,476",$195.74,13.26%
2022-05-03,Mouse,Accessories,North,2,$596,$41.37,6.94%
2022-05-02,Laptop,Electronics,West,8,"$4,624","$1,313.36",28.40%
2022-05-02,Tablet,Electronics,East,3,"$2,508",$631.85,25.19%
2022-05-02,Smartphone,Electronics,North,2,"$1,270",$229.39,18.06%
2022-05-02,Keyboard,Accessories,North,2,$712,$205.53,28.87%
2022-05-02,Smartphone,Electronics,North,1,$161,$36.58,22.72%
2022-04-30,Camera,Electronics,West,8,"$6,336",$439.42,6.94%
2022-04-30,Monitor,Accessories,East,6,"$4,944","$1,335.04",27.00%
2022-04-30,Keyboard,Accessories,North,5,"$3,835",$229.11,5.97%
2022-04-30,Smartwatch,Electronics,East,1,"$1,001",$225.75,22.55%
2022-04-30,Headphones,Accessories,South,8,$584,$107.27,18.37%
2022-04-29,Camera,Electronics,East,4,"$3,368",$558.93,16.60%
2022-04-29,Laptop,Electronics,East,1,$403,$72.45,17.98%
2022-04-28,Printer,Office,East,7,"$5,649",$660.37,11.69%
2022-04-28,Smartwatch,Electronics,West,1,$946,$280.53,29.65%
2022-04-28,Smartphone,Electronics,East,2,$606,$150.95,24.91%
2022-04-28,Laptop,Electronics,West,2,$432,$81.31,18.82%
2022-04-27,Camera,Electronics,East,9,"$2,691",$761.16,28.29%
2022-04-27,Laptop,Electronics,East,4,"$1,076",$124.56,11.58%
2022-04-26,Tablet,Electronics,South,9,"$5,850","$1,511.06",25.83%
2022-04-25,Laptop,Electronics,South,5,"$5,700",$999.26,17.53%
2022-04-25,Mouse,Accessories,South,7,"$1,428",$289.65,20.28%
2022-04-25,Camera,Electronics,East,6,$996,$225.75,22.67%
2022-04-24,Monitor,Accessories,East,6,"$7,140",$869.93,12.18%
2022-04-24,Smartphone,Electronics,South,2,"$1,102",$176.53,16.02%
2022-04-24,Laptop,Electronics,East,2,$358,$51.75,14.46%
2022-04-23,Printer,Office,South,7,"$2,338",$531.50,22.73%
2022-04-23,Headphones,Accessories,East,4,"$2,160",$631.90,29.25%
2022-04-23,Headphones,Accessories,West,2,"$1,098",$239.92,21.85%
2022-04-23,Smartphone,Electronics,East,1,$300,$45.81,15.27%
2022-04-22,Keyboard,Accessories,West,7,"$3,654",$670.16,18.34%
2022-04-22,Keyboard,Accessories,East,5,"$1,000",$292.04,29.20%
2022-04-22,Printer,Office,West,8,$432,$98.44,22.79%
2022-04-21,Smartwatch,Electronics,North,5,"$4,505","$1,351.28",30.00%
2022-04-21,Smartphone,Electronics,West,8,"$2,680",$598.97,22.35%
2022-04-21,Tablet,Electronics,East,1,$631,$99.31,15.74%
2022-04-20,Camera,Electronics,South,5,"$4,280",$540.47,12.63%
2022-04-20,Keyboard,Accessories,West,4,$616,$175.75,28.53%
2022-04-18,Mouse,Accessories,North,6,"$4,488",$939.05,20.92%
2022-04-17,Keyboard,Accessories,North,6,"$6,192",$316.23,5.11%
2022-04-17,Camera,Electronics,East,6,"$1,728",$307.44,17.79%
2022-04-17,Camera,Electronics,West,8,$968,$271.61,28.06%
2022-04-17,Laptop,Electronics,North,4,$328,$90.89,27.71%
2022-04-16,Camera,Electronics,East,2,"$1,236",$120.74,9.77%
2022-04-16,Headphones,Accessories,South,1,$977,$103.82,10.63%
2022-04-16,Smartwatch,Electronics,East,1,$890,$57.04,6.41%
2022-04-16,Mouse,Accessories,East,4,$840,$190.13,22.63%
2022-04-15,Mouse,Accessories,East,9,"$7,884","$2,054.02",26.05%
2022-04-15,Smartwatch,Electronics,South,6,"$6,624","$1,136.09",17.15%
2022-04-15,Tablet,Electronics,West,9,"$3,321",$689.64,20.77%
2022-04-15,Laptop,Electronics,South,3,"$3,285",$292.87,8.92%
2022-04-15,Keyboard,Accessories,East,8,"$3,208",$840.97,26.21%
2022-04-15,Mouse,Accessories,South,5,"$1,465",$424.64,28.99%
2022-04-15,Laptop,Electronics,East,1,$166,$9.69,5.84%
2022-04-14,Laptop,Electronics,East,9,"$8,496","$2,182.42",25.69%
2022-04-14,Mouse,Accessories,East,8,"$4,088",$853.36,20.87%
2022-04-14,Keyboard,Accessories,South,3,"$1,674",$499.63,29.85%
2022-04-14,Smartwatch,Electronics,North,7,"$1,519",$403.63,26.57%
2022-04-13,Mouse,Accessories,South,5,"$3,135",$787.70,25.13%
2022-04-13,Smartwatch,Electronics,North,2,"$1,756",$165.60,9.43%
2022-04-13,Tablet,Electronics,East,7,$896,$219.98,24.55%
2022-04-12,Laptop,Electronics,South,4,$260,$66.02,25.39%
2022-04-11,Smartphone,Electronics,East,9,"$8,145","$2,384.42",29.27%
2022-04-11,Headphones,Accessories,South,9,"$4,752","$1,415.65",29.79%
2022-04-11,Camera,Electronics,North,5,$410,$121.77,29.70%
2022-04-10,Headphones,Accessories,East,5,"$4,295",$414.42,9.65%
2022-04-10,Printer,Office,West,2,"$2,070",$183.41,8.86%
2022-04-10,Mouse,Accessories,South,3,"$1,446",$356.70,24.67%
2022-04-10,Mouse,Accessories,West,1,$916,$223.50,24.40%
2022-04-09,Smartphone,Electronics,East,9,"$9,117","$1,780.52",19.53%
2022-04-09,Smartwatch,Electronics,South,4,"$4,560",$507.87,11.14%
2022-04-09,Mouse,Accessories,East,6,"$4,302",$957.38,22.25%
2022-04-09,Smartwatch,Electronics,North,6,"$1,242",$87.37,7.03%
2022-04-09,Headphones,Accessories,East,4,$388,$35.21,9.07%
2022-04-08,Keyboard,Accessories,East,4,"$3,528",$411.50,11.66%
2022-04-08,Keyboard,Accessories,East,1,$236,$29.33,12.43%
2022-04-08,Monitor,Accessories,West,2,$170,$48.69,28.64%
2022-04-07,Printer,Office,East,4,"$2,796",$682.65,24.42%
2022-04-07,Keyboard,Accessories,West,3,"$2,067",$465.39,22.52%
2022-04-07,Monitor,Accessories,South,3,"$1,833",$314.79,17.17%
2022-04-07,Mouse,Accessories,South,5,"$1,210",$201.45,16.65%
2022-04-07,Headphones,Accessories,South,8,$904,$181.45,20.07%
2022-04-07,Keyboard,Accessories,South,1,$419,$108.36,25.86%
2022-04-06,Mouse,Accessories,East,7,"$5,047","$1,356.23",26.87%
2022-04-06,Headphones,Accessories,West,4,"$4,108",$462.17,11.25%
2022-04-05,Headphones,Accessories,North,3,$288,$77.38,26.87%
2022-04-04,Printer,Office,North,3,"$1,254",$221.19,17.64%
2022-04-03,Printer,Office,South,5,"$5,410","$1,129.77",20.88%
2022-04-03,Tablet,Electronics,East,8,"$2,912",$451.97,15.52%
2022-04-03,Tablet,Electronics,North,3,"$1,233",$361.12,29.29%
2022-04-02,Smartwatch,Electronics,East,9,"$5,526",$595.28,10.77%
2022-04-02,Smartwatch,Electronics,South,6,"$4,374",$702.62,16.06%
2022-04-02,Tablet,Electronics,South,3,"$2,103",$541.35,25.74%
2022-03-31,Mouse,Accessories,West,7,"$8,008","$1,593.65",19.90%
2022-03-31,Mouse,Accessories,West,6,"$6,516",$842.83,12.93%
2022-03-31,Keyboard,Accessories,South,1,$657,$101.85,15.50%
2022-03-31,Keyboard,Accessories,South,1,$189,$14.88,7.87%
2022-03-29,Printer,Office,West,8,"$7,944","$1,142.83",14.39%
2022-03-29,Mouse,Accessories,West,5,"$5,430",$310.86,5.72%
2022-03-29,Mouse,Accessories,North,2,"$1,168",$172.18,14.74%
2022-03-28,Printer,Office,East,5,"$5,405",$326.56,6.04%
2022-03-28,Printer,Office,North,2,$606,$154.99,25.58%
2022-03-28,Smartwatch,Electronics,North,2,$474,$120.91,25.51%
2022-03-27,Printer,Office,South,7,"$5,740","$1,615.90",28.15%
2022-03-27,Tablet,Electronics,East,8,"$2,080",$151.14,7.27%
2022-03-27,Printer,Office,South,2,"$1,774",$322.49,18.18%
2022-03-27,Laptop,Electronics,East,3,"$1,758",$245.92,13.99%
2022-03-27,Camera,Electronics,East,3,"$1,107",$65.88,5.95%
2022-03-26,Smartwatch,Electronics,North,2,"$2,298",$343.53,14.95%
2022-03-26,Tablet,Electronics,North,7,"$1,841",$496.89,26.99%
2022-03-26,Smartwatch,Electronics,West,8,$608,$163.18,26.84%
2022-03-25,Keyboard,Accessories,North,7,"$7,679","$2,270.08",29.56%
2022-03-25,Camera,Electronics,East,6,"$5,154","$1,072.80",20.81%
2022-03-25,Camera,Electronics,West,9,"$3,699",$276.07,7.46%
2022-03-25,Tablet,Electronics,South,5,"$1,760",$272.68,15.49%
2022-03-25,Smartphone,Electronics,South,2,"$1,298",$204.08,15.72%
2022-03-24,Smartwatch,Electronics,East,1,$897,$250.78,27.96%
2022-03-23,Keyboard,Accessories,South,4,"$3,496","$1,032.81",29.54%
2022-03-23,Headphones,Accessories,North,2,"$2,258",$175.86,7.79%
2022-03-23,Camera,Electronics,West,2,"$1,416",$136.75,9.66%
2022-03-23,Mouse,Accessories,North,3,$369,$19.22,5.21%
2022-03-21,Headphones,Accessories,East,9,"$5,283","$1,550.30",29.35%
2022-03-21,Monitor,Accessories,South,8,"$1,064",$190.73,17.93%
2022-03-20,Smartphone,Electronics,North,8,"$6,200","$1,296.84",20.92%
2022-03-20,Camera,Electronics,East,5,"$4,485","$1,324.49",29.53%
2022-03-19,Headphones,Accessories,South,7,"$7,616","$1,317.79",17.30%
2022-03-19,Laptop,Electronics,South,5,"$4,635",$769.03,16.59%
2022-03-19,Keyboard,Accessories,East,4,"$3,524",$998.29,28.33%
2022-03-19,Tablet,Electronics,West,6,"$3,450",$705.74,20.46%
2022-03-19,Smartphone,Electronics,West,4,"$2,428",$485.75,20.01%
2022-03-19,Printer,Office,South,3,"$1,611",$234.84,14.58%
2022-03-19,Camera,Electronics,South,2,$840,$153.61,18.29%
2022-03-19,Headphones,Accessories,South,5,$270,$29.41,10.89%
2022-03-18,Camera,Electronics,South,9,"$9,810","$1,666.96",16.99%
2022-03-18,Keyboard,Accessories,North,9,"$8,370","$1,525.80",18.23%
2022-03-18,Mouse,Accessories,West,1,$104,$29.67,28.53%
2022-03-17,Mouse,Accessories,South,5,"$4,200",$746.86,17.78%
2022-03-17,Smartwatch,Electronics,North,4,"$3,380",$211.72,6.26%
2022-03-17,Headphones,Accessories,North,1,$445,$128.89,28.96%
2022-03-16,Headphones,Accessories,East,5,"$4,920",$323.38,6.57%
2022-03-16,Tablet,Electronics,South,3,"$2,508",$431.53,17.21%
2022-03-15,Keyboard,Accessories,West,3,"$1,983",$453.09,22.85%
2022-03-15,Camera,Electronics,North,4,"$1,728",$403.06,23.33%
2022-03-15,Mouse,Accessories,East,2,"$1,128",$94.13,8.34%
2022-03-15,Keyboard,Accessories,East,5,$875,$96.65,11.05%
2022-03-15,Tablet,Electronics,East,7,$847,$147.71,17.44%
2022-03-15,Keyboard,Accessories,West,3,$438,$67.43,15.39%
2022-03-14,Smartphone,Electronics,North,5,"$4,255",$961.41,22.59%
2022-03-14,Keyboard,Accessories,West,8,"$3,216",$639.78,19.89%
2022-03-14,Smartphone,Electronics,North,4,"$2,640",$183.23,6.94%
2022-03-14,Camera,Electronics,North,1,$812,$51.13,6.30%
2022-03-13,Camera,Electronics,East,6,"$5,316",$782.42,14.72%
2022-03-13,Monitor,Accessories,North,3,"$1,245",$119.11,9.57%
2022-03-13,Laptop,Electronics,East,5,"$1,160",$227.13,19.58%
2022-03-12,Keyboard,Accessories,East,6,"$6,780","$1,794.97",26.47%
2022-03-12,Smartwatch,Electronics,West,6,"$5,310","$1,099.84",20.71%
2022-03-12,Printer,Office,West,8,"$5,168",$672.60,13.01%
2022-03-12,Monitor,Accessories,West,4,"$2,368",$361.02,15.25%
2022-03-12,Smartwatch,Electronics,West,2,"$1,750",$103.99,5.94%
2022-03-12,Laptop,Electronics,South,3,$723,$115.25,15.94%
2022-03-12,Camera,Electronics,East,1,$706,$153.59,21.75%
2022-03-11,Smartwatch,Electronics,South,1,$495,$55.17,11.15%
2022-03-10,Mouse,Accessories,East,5,"$5,615",$715.58,12.74%
2022-03-10,Printer,Office,South,5,"$5,515",$330.02,5.98%
2022-03-10,Camera,Electronics,North,7,"$5,439","$1,416.62",26.05%
2022-03-10,Laptop,Electronics,West,9,"$3,078",$285.05,9.26%
2022-03-10,Monitor,Accessories,West,3,"$2,610",$740.21,28.36%
2022-03-10,Headphones,Accessories,West,3,"$2,529",$285.65,11.29%
2022-03-10,Keyboard,Accessories,South,9,"$1,764",$417.95,23.69%
2022-03-10,Tablet,Electronics,West,1,$105,$27.36,26.06%
2022-03-09,Mouse,Accessories,East,3,"$2,172",$364.77,16.79%
2022-03-09,Camera,Electronics,South,3,"$1,377",$330.44,24.00%
2022-03-09,Keyboard,Accessories,North,1,$158,$46.24,29.27%
2022-03-08,Keyboard,Accessories,South,4,"$2,188",$265.54,12.14%
2022-03-08,Laptop,Electronics,North,2,$594,$172.47,29.04%
2022-03-08,Laptop,Electronics,North,4,$296,$65.05,21.98%
2022-03-07,Tablet,Electronics,East,5,"$3,735",$957.13,25.63%
2022-03-07,Printer,Office,East,7,$637,$68.11,10.69%
2022-03-06,Mouse,Accessories,West,6,"$3,522",$626.72,17.79%
2022-03-05,Laptop,Electronics,South,7,"$5,285","$1,338.58",25.33%
2022-03-05,Tablet,Electronics,East,5,"$3,530",$803.86,22.77%
2022-03-05,Smartwatch,Electronics,East,9,"$3,132",$443.27,14.15%
2022-03-05,Keyboard,Accessories,North,4,"$2,040",$393.72,19.30%
2022-03-05,Camera,Electronics,South,1,$189,$19.02,10.06%
2022-03-04,Smartphone,Electronics,West,6,"$7,128",$544.54,7.64%
2022-03-04,Smartphone,Electronics,North,6,"$3,456",$307.46,8.90%
2022-03-03,Monitor,Accessories,East,6,"$5,370","$1,501.06",27.95%
2022-03-03,Smartphone,Electronics,East,7,"$5,180",$463.35,8.94%
2022-03-03,Printer,Office,North,7,"$3,297",$583.86,17.71%
2022-03-03,Headphones,Accessories,North,4,"$1,872",$448.46,23.96%
2022-03-03,Printer,Office,South,2,"$1,570",$247.70,15.78%
2022-03-02,Camera,Electronics,North,3,"$2,181",$517.02,23.71%
2022-03-02,Headphones,Accessories,North,7,$952,$215.51,22.64%
2022-03-02,Keyboard,Accessories,North,3,$633,$162.40,25.66%
2022-03-01,Printer,Office,North,2,"$1,796",$225.15,12.54%
2022-02-28,Headphones,Accessories,East,6,"$1,530",$218.99,14.31%
2022-02-28,Laptop,Electronics,West,8,"$1,392",$190.99,13.72%
2022-02-27,Keyboard,Accessories,North,4,"$2,724",$229.47,8.42%
2022-02-27,Headphones,Accessories,South,2,$956,$202.14,21.14%
2022-02-27,Keyboard,Accessories,North,4,$904,$108.85,12.04%
2022-02-26,Tablet,Electronics,West,2,"$2,132",$365.44,17.14%
2022-02-25,Mouse,Accessories,East,4,"$4,404",$793.70,18.02%
2022-02-25,Printer,Office,North,3,"$2,571",$510.01,19.84%
2022-02-25,Mouse,Accessories,East,4,"$2,532",$404.96,15.99%
2022-02-25,Keyboard,Accessories,West,7,"$1,351",$310.03,22.95%
2022-02-24,Headphones,Accessories,East,3,"$3,519",$935.72,26.59%
2022-02-24,Keyboard,Accessories,West,7,"$2,597",$152.09,5.86%
2022-02-24,Smartwatch,Electronics,East,3,"$1,452",$217.06,14.95%
2022-02-24,Smartphone,Electronics,West,1,$632,$81.54,12.90%
2022-02-23,Monitor,Accessories,South,6,"$4,236",$739.22,17.45%
2022-02-23,Mouse,Accessories,West,9,"$3,186",$483.22,15.17%
2022-02-22,Printer,Office,South,7,"$3,675",$227.14,6.18%
2022-02-22,Laptop,Electronics,West,5,"$3,165",$895.33,28.29%
2022-02-22,Monitor,Accessories,North,5,"$2,880",$209.58,7.28%
2022-02-21,Tablet,Electronics,West,7,"$2,282",$537.71,23.56%
2022-02-19,Mouse,Accessories,West,6,"$5,622","$1,382.67",24.59%
